	City	iso_code	Timezone
5243	Julia Creek	AU	10
5244	Kalbarri	AU	8
5245	King Island	AU	10
5246	Kalkgurung	AU	9.5
5247	Karumba	AU	10
5248	Kowanyama	AU	10
5249	Kubin	AU	10
5250	Leonora	AU	8
5251	Lake Evella	AU	9.5
5252	Lord Howe Island	AU	10.5
5253	Lockhart River	AU	10
5254	Lismore	AU	10
5255	Lightning Ridge	AU	10
5256	Longreach	AU	10
5257	Leinster	AU	8
5258	Laverton	AU	8
5259	Mabuiag Island	AU	10
5260	Meekatharra	AU	8
5261	Merimbula	AU	10
5262	Milingimbi	AU	9.5
5263	Maningrida	AU	9.5
5264	McArthur River Mine	AU	9.5
5265	Mildura	AU	10
5266	Mount Magnet	AU	8
5267	Moree	AU	10
5268	Moranbah	AU	10
5269	Moruya	AU	10
5270	Mount Gambier	AU	9.5
5271	Mornington Island	AU	10
5272	Murray Island	AU	10
5273	Maryborough	AU	10
5274	Narrandera	AU	10
5275	Narrabri	AU	10
5276	Normanton	AU	10
5277	Newman	AU	8
5278	Olympic Dam	AU	9.5
5280	Palm Island	AU	10
5281	Paraburdoo	AU	8
5282	Gove	AU	9.5
5283	Parkes	AU	10
5284	Port Lincoln	AU	9.5
5285	Pormpuraaw	AU	10
5286	Port Macquarie	AU	10
5287	Portland	AU	10
5288	Quilpie	AU	10
5289	Ramingining	AU	9.5
5290	Roma	AU	10
5291	St George	AU	10
5292	Shark Bay	AU	8
5293	Saibai Island	AU	10
5294	Strahan	AU	10
5295	Thargomindah	AU	10
5296	Tennant Creek	AU	9.5
5297	Victoria River Downs	AU	9.5
5298	Sue Islet	AU	10
5299	Windorah	AU	10
5300	Whyalla	AU	9.5
5301	Wiluna	AU	8
5302	Wollongong	AU	10
5303	Winton	AU	10
5304	Burnie	AU	10
5305	Yorke Island	AU	10
5306	Yam Island	AU	10
5307	Mount Keith	AU	8
5308	Grafton	AU	10
5310	Taree	AU	10
5311	Goulburn	AU	10
5312	Cessnock	AU	10
5313	Scone	AU	10
5314	Mudgee	AU	10
5315	Maitland	AU	10
5316	Fraser Island	AU	-8
5317	Bungle Bungle	AU	8
5318	Airlie Beach	AU	10
5320	Katherine	AU	9.5
5322	Nowra	AU	10
5324	Bendigo	AU	10
5325	Toowoomba	AU	10
5326	Ballera	AU	10
5327	Gatton	AU	10
5329	Derby	AU	8
5330	Walgett	AU	10
5331	Bathurst Island	AU	9.5
5332	Dunk Island	AU	10
5333	Lizard Island	AU	10
5335	Halls Creek	AU	8
5336	Fitzroy Crossing	AU	8
5337	Ravensthorpe	AU	8
5338	Geelong	AU	10
5339	Penneshaw	AU	9.5
5340	Rothwell	AU	10
5341	Phillip Island	AU	10
5342	Cooinda	AU	9.5
5343	Jabiru	AU	9.5
5344	Telfer	AU	8
5345	Renmark	AU	9.5
5346	Leigh Creek	AU	9.5
5347	Warburton Community	AU	8
5348	Cunderdin	AU	8
5349	Rottnest Island	AU	8
5350	Forrest	AU	8
5351	Ballarat	AU	10
5352	Mallacoota	AU	10
5353	Yuendumu 	AU	9.5
5354	Yarram	AU	10
5355	Yalata	AU	9.5
5356	Wyndham	AU	8
5357	Mine Site	AU	9.5
5358	Great Keppel Island	AU	10
5359	Roper Bar	AU	9.5
5360	Mount Garnet	AU	10
5361	Innisfail	AU	10
5362	Moomba	AU	9.5
5363	Onslow	AU	8
5364	Theodore	AU	10
5365	Chinchilla	AU	10
5366	Shute Harbour	AU	10
5367	Shepparton	AU	10
5368	Temora	AU	10
5369	Gayndah	AU	10
5370	Wilcannia	AU	10
5371	Ivanhoe	AU	10
5372	Menindee	AU	10
5373	Pooncarie	AU	10
5374	Tilpa	AU	10
5375	Lake Macquarie	AU	10
5376	Brampton Island	AU	10
5377	Brusselton	AU	8
5378	Inverell	AU	10
5379	Glen Innes	AU	10
5380	Cloudbreak	AU	8
5381	Coonabarabran	AU	10
5382	Warnervale Airport	AU	10
5383	Bairnsdale	AU	10
5384	Prominent Hill	AU	9.5
5385	Coral Bay	AU	8
5386	Lilydale	AU	10
5388	Clermont	AU	10
5389	Warrnambool	AU	10
5392	Bunbury	AU	8
5393	Atherton	AU	10
5394	Kadina	AU	9.5
5395	Coondewanna	AU	8
5396	Borroloola	AU	9.5
5397	Wadeye	AU	9.5
5398	Pirlangimpi	AU	9.5
5399	Elliston	AU	9.5
5400	Murray Bridge	AU	10
5401	Horsham	AU	10
5402	Swan Hill	AU	10
5403	Dulkaninna	AU	9.5
5404	William Creek	AU	9.5
5405	Taroom	AU	10
5442	Christmas Island	CX	7
5443	Norfolk Island	NF	11
5444	Beijing	CN	8
5445	Hailar	CN	8
5446	Tianjin	CN	8
5447	Taiyuan	CN	8
5448	Guangzhou	CN	8
5449	Changcha	CN	8
5450	Guilin	CN	8
5451	Nanning	CN	8
5452	Shenzhen	CN	8
5453	Zhengzhou	CN	8
5454	Wuhan	CN	8
5455	Lanzhou	CN	8
5456	Xi'an	CN	8
5457	Jinghonggasa	CN	8
5458	Kunming	CN	8
5459	Xiamen	CN	8
5460	Nanchang	CN	8
5461	Fuzhou	CN	8
5462	Hangzhou	CN	8
5463	Ninbo	CN	8
5464	Nanjing	CN	8
5465	Hefei	CN	8
5466	Qingdao	CN	8
5467	Shanghai	CN	8
5468	Yantai	CN	8
5469	Chongqing	CN	8
5470	Guiyang	CN	8
5471	Chengdu	CN	8
5472	Xichang	CN	8
5473	Kashi	CN	8
5474	Hotan	CN	8
5475	Urumqi	CN	8
5476	Harbin	CN	8
5477	Mudanjiang	CN	8
5478	Dalian	CN	8
5480	Sanya	CN	8
5481	Lijiang	CN	8
5482	Dali	CN	8
5483	Yinchuan	CN	8
5484	Lhasa	CN	8
5485	Jinan	CN	8
5486	Changzhou	CN	8
5487	Yibin	CN	8
5488	Haikou	CN	8
5489	Shenyang	CN	8
5490	Luoyang	CN	8
5491	Xuzhou	CN	8
5492	Jiuzhaigou	CN	8
5493	Shantou	CN	8
5494	Dunhuang	CN	8
5495	Changchun	CN	8
5497	Chifeng	CN	8
5498	Changzhi	CN	8
5499	Datong	CN	8
5500	Hohhot	CN	8
5501	Baotou	CN	8
5502	Shijiazhuang	CN	8
5503	Tongliao	CN	8
5504	Ulanhot	CN	8
5505	Xilinhot	CN	8
5506	Beihai	CN	8
5507	Changde	CN	8
5508	Dayong	CN	8
5509	Meixian	CN	8
5510	Zhuhai	CN	8
5511	Liuzhou	CN	8
5512	Zhanjiang	CN	8
5513	Enshi	CN	8
5514	Nanyang	CN	8
5515	Xiangfan	CN	8
5516	Yichang	CN	8
5517	Ankang	CN	8
5518	Golmud	CN	8
5519	Hanzhong	CN	8
5520	Qingyang	CN	8
5521	Xining	CN	8
5522	Yan'an	CN	8
5523	Yulin	CN	8
5524	Shangri-La	CN	8
5525	Luxi	CN	8
5526	Simao	CN	8
5527	Zhaotong	CN	8
5528	Ganzhou	CN	8
5529	Jingdezhen	CN	8
5530	Jiujiang	CN	8
5531	Quzhou	CN	8
5532	Lianyungang	CN	8
5533	Huangyan	CN	8
5534	Linyi	CN	8
5535	Quanzhou	CN	8
5536	Huangshan	CN	8
5537	Weifang	CN	8
5538	Weihai	CN	8
5539	Wuxi	CN	8
5540	Wuyishan	CN	8
5541	Wenzhou	CN	8
5542	Yancheng	CN	8
5543	Yiwu	CN	8
5544	Zhoushan	CN	8
5545	Bangda	CN	8
5546	Dazhou	CN	8
5547	Guangyuan	CN	8
5548	Luzhou	CN	8
5549	Mianyang	CN	8
5550	Nanchong	CN	8
5551	Nyingchi	CN	8
5552	Wanxian	CN	8
5553	Aksu	CN	8
5554	Qiemo	CN	8
5555	Kuqa	CN	8
5556	Korla	CN	8
5557	Karamay	CN	8
5558	Yining	CN	8
5559	Heihe	CN	8
5560	Jiamusi	CN	8
5561	Jinzhou	CN	8
5562	Qiqihar	CN	8
5563	Yanji	CN	8
5564	Anqing	CN	8
5565	Qinhuangdao	CN	8
5566	Yuncheng	CN	8
5568	Jiayuguan	CN	8
5569	Dongsheng	CN	8
5570	Hami	CN	8
5571	Wuzhou	CN	8
5572	Tacheng	CN	8
5573	Chaoyang	CN	8
5574	Mohe County	CN	8
5575	Jining	CN	8
5576	Wuhai	CN	8
5577	Tongren	CN	8
5578	Xi\\'AN	CN	8
5579	Fuyang	CN	8
5580	Longyan	CN	8
5581	Xingyi	CN	8
5582	Liping	CN	8
5583	Zhijiang	CN	8
5584	Tengchong	CN	8
5585	Yushu	CN	8
5586	Shiquanhe	CN	8
5587	Zhongwei	CN	8
5588	Burqin	CN	8
5589	Handan	CN	8
5590	Jixi	CN	8
5591	Bayannur	CN	8
5592	Yongzhou	CN	8
5593	Yangzhou	CN	8
5594	Turpan	CN	8
5595	Guyuan	CN	8
5596	Changhai	CN	8
5597	Bijie	CN	8
5598	Yichun	CN	8
5599	Xiahe city	CN	8
5600	Xinyuan	CN	8
5601	Anshan	CN	8
5602	Zunyi	CN	8
5603	Yinchun	CN	8
5604	Anshun	CN	8
5605	Tonghua	CN	8
5606	Suzhou	CN	8
5607	Erenhot	CN	8
5608	Hechi	CN	8
5609	Fuyuan	CN	8
5610	Kaili	CN	8
5611	Shennongjia	CN	8
5612	Arxan	CN	8
5613	Hengyang	CN	8
5614	Bole	CN	8
5624	Pyongyang	KP	8.5
5625	Hamhung	KP	8.5
5626	Wonsan	KP	8.5
5628	Ulan Bator	MN	8
5629	Arvaikheer	MN	8
5630	Altai	MN	8
5631	Bayankhongor	MN	8
5632	Dalanzadgad	MN	8
5633	Khovd	MN	7
5634	Muren	MN	8
5635	Choibalsan	MN	8
5636	Olgii	MN	7
5637	Uliastai	MN	8
5638	Bulgan	MN	8
5639	Ulaangom	MN	7
5641	Barter Island	US	-9
5642	Cape Lisburne	US	-9
5643	Point Lay	US	-9
5644	Hilo	US	-10
5645	Orlando	US	-5
5646	Bettles	US	-9
5647	Clear Mews	US	-9
5648	Indian Mountains	US	-9
5649	Fort Yukon	US	-9
5650	Sparrevohn	US	-9
5651	Fort Richardson	US	-9
5652	Tatalina	US	-9
5653	Cape Romanzof	US	-9
5654	Bedford	US	-5
5655	St. Paul Island	US	-9
5656	Cape Newenham	US	-9
5657	Point Barrow	US	-9
5658	Iliamna	US	-9
5659	Port Moller	US	-9
5660	Big Mountain	US	-9
5661	Oscoda	US	-5
5662	Fort Ord	US	-8
5663	Sacramento	US	-8
5664	Fort Irwin	US	-8
5665	Twenty Nine Palms	US	-8
5667	Anchorage	US	-9
5668	Grants	US	-7
5669	Ponca City	US	-6
5670	Hunter Aaf	US	-5
5671	Grand Forks	US	-6
5672	Pine Bluff	US	-6
5673	Milton	US	-6
5674	Hana	US	-10
5675	Prescott	US	-7
5677	Boston	US	-5
5678	Fairfield	US	-8
5680	Wendover	US	-7
5681	Mobile	US	-6
5682	Oakland	US	-8
5683	Omaha	US	-6
5684	Port Angeles	US	-8
5685	Kahului	US	-10
5686	Wichita	US	-6
5687	Kansas City	US	-6
5688	Madison	US	-6
5689	Dillingham	US	-9
5690	Harrison	US	-6
5691	Phoenix	US	-7
5692	Bangor	US	-5
5693	Fort Lauderdale	US	-5
5694	Longview	US	-6
5696	Spokane	US	-8
5697	Hollywood	US	-5
5698	San Francisco	US	-8
5699	Cutbank	US	-7
5700	Louisiana	US	-6
5701	Gainesville	US	-5
5702	Memphis	US	-6
5703	Douglas	US	-7
5704	Delta Junction	US	-9
5705	Waco	US	-6
5706	Annette Island	US	-9
5707	Caribou	US	-5
5708	Jacksonville	US	-6
5709	Redstone	US	-6
5710	Fort Bragg	US	-5
5711	Dalhart	US	-6
5712	Del Rio	US	-6
5714	Anniston	US	-6
5715	Cleveland	US	-5
5716	Dover	US	-5
5717	Cincinnati	US	-5
5718	Fort Meade	US	-5
5719	China Lake	US	-8
5720	Huron	US	-6
5721	Juneau	US	-9
5722	Lafayette	US	-6
5723	Newark	US	-5
5724	Boise	US	-7
5725	Indian Springs	US	-8
5726	Garden City	US	-6
5727	Minot	US	-6
5728	Wahiawa	US	-10
5729	Montgomery	US	-6
5730	Robinson	US	-6
5731	Dallas	US	-6
5732	Fort Carson	US	-7
5733	Helena	US	-7
5734	Miramar	US	-8
5736	Mary Esther	US	-6
5737	Hawthorne	US	-8
5738	Houlton	US	-5
5739	Enid	US	-6
5740	Point Mugu	US	-8
5741	Edwards Afb	US	-8
5742	Lake Charles	US	-6
5743	Kona	US	-10
5744	Myrtle Beach	US	-5
5745	Lemoore	US	-8
5746	Nantucket	US	-5
5747	Fort Eustis	US	-5
5748	Hopkinsville	US	-6
5749	Washington	US	-5
5750	Patuxent River	US	-5
5751	Palacios	US	-6
5752	Blytheville	US	-6
5753	Atlantic City	US	-5
5754	Oklahoma City	US	-6
5755	Pueblo	US	-7
5756	Presque Isle	US	-5
5757	Fort Lewis	US	-8
5758	Kodiak	US	-9
5759	Opolu	US	-10
5761	Muskogee	US	-6
5762	International Falls	US	-6
5763	Salt Lake City	US	-7
5764	Childress	US	-6
5765	Biloxi	US	-6
5766	Fort Benning	US	-5
5767	Fort Riley	US	-6
5768	Harrisburg	US	-5
5769	Lincoln	US	-6
5770	Lansing	US	-5
5771	Kamuela	US	-10
5772	Massena	US	-5
5773	Hickory	US	-5
5775	Fort Myers	US	-5
5776	Houston	US	-6
5777	Millinocket	US	-5
5778	Camp Springs	US	-5
5779	Winston-salem	US	-5
5780	Victorville	US	-8
5781	Crestview	US	-6
5782	Fort Drum	US	-5
5783	Port Huron	US	-5
5784	Bakersfield	US	-8
5785	El Paso	US	-7
5786	Harlingen	US	-6
5787	Columbia	US	-5
5788	Tucson	US	-7
5789	Pensacola	US	-6
5791	Red River	US	-6
5793	Buckley	US	-7
5794	Northway	US	-9
5795	Palmer	US	-9
5796	Pittsburgh	US	-5
5797	Barrow	US	-9
5799	Whidbey Island	US	-8
5800	Alice	US	-6
5801	Valdosta	US	-5
5802	Miami	US	-5
5803	Seattle	US	-8
5804	Chattanooga	US	-5
5805	Stratford	US	-5
5806	Jackson	US	-6
5807	Galveston	US	-6
5808	Long Beach	US	-8
5810	Williamsport	US	-5
5811	Indianapolis	US	-5
5812	Knobnoster	US	-6
5813	Akron	US	-5
5815	White Plains	US	-5
5816	West Hampton Beach	US	-5
5817	Jonesboro	US	-6
5818	Tonopah	US	-8
5819	West Palm Beach	US	-5
5820	San Diego	US	-8
5822	Yuma	US	-7
5823	Carlsbad	US	-7
5824	Duluth	US	-6
5825	Bethel	US	-9
5826	Louisville	US	-5
5827	Fort Huachuca	US	-7
5828	Lihue	US	-10
5829	Terre Haute	US	-5
5830	Havre	US	-7
5831	Grant County Airport	US	-8
5832	Montpelier	US	-5
5833	San Nicolas Island	US	-8
5835	Shreveport	US	-6
5836	Cordova	US	-9
5837	Norfolk	US	-5
5838	Beaumont	US	-6
5839	Savannah	US	-5
5840	Ogden	US	-7
5841	Nome	US	-9
5845	Conroe	US	-6
5846	Deadhorse	US	-9
5849	Coco Beach	US	-5
5850	Teterboro	US	-5
5851	Rapid City	US	-7
5852	Raleigh-durham	US	-5
5853	Dayton	US	-5
5854	Kenai	US	-9
5855	Mcalester	US	-6
5856	Niagara Falls	US	-5
5857	Bryan	US	-6
5858	Wright	US	-5
5859	Newport News	US	-5
5861	Altus	US	-6
5864	Marysville	US	-8
5865	Kankakee	US	-6
5866	Goldsboro	US	-5
5867	Providence	US	-5
5868	Salisbury	US	-5
5869	Rancho Murieta	US	-8
5870	Burbank	US	-8
5871	Detroit	US	-5
5872	Tampa	US	-5
5873	Pembina	US	-6
5874	Fort Polk	US	-6
5875	Fairbanks	US	-9
5876	Hibbing	US	-6
5877	Lufkin	US	-6
5879	Green Bay	US	-6
5881	Wrightstown	US	-5
5882	Cherry Point	US	-5
5884	Bush Field	US	-5
5885	Williston	US	-6
5886	Little Rock	US	-6
5887	Newburgh	US	-5
5888	Baudette	US	-6
5890	Homer	US	-9
5891	Fort Leonardwood	US	-6
5892	Marietta	US	-5
5894	Houghton Lake	US	-5
5896	Dallas-Fort Worth	US	-6
5898	Tacoma	US	-8
5899	Austin	US	-6
5900	Columbus	US	-5
5901	Gwinn	US	-5
5902	Knoxville	US	-5
5903	Fort Hood	US	-6
5905	Millville	US	-5
5906	Wichita Falls	US	-6
5908	Atlanta	US	-5
5909	Merced	US	-8
5911	Grand Rapids	US	-5
5912	Wink	US	-6
5913	Fresno	US	-8
5914	Vero Beach	US	-5
5915	Imperial	US	-8
5916	Nashville	US	-6
5917	Laredo	US	-6
5919	Kotzebue	US	-9
5920	Altoona	US	-5
5921	Abilene	US	-6
5923	New York	US	-5
5924	Tallahassee	US	-5
5925	West Chicago	US	-6
5927	Augusta	US	-5
5928	Hillsboro	US	-6
5930	Molokai	US	-10
5931	Fort Knox	US	-5
5933	San Angelo	US	-6
5934	Calexico	US	-8
5935	Chico	US	-8
5940	College Station	US	-6
5942	Milwaukee	US	-6
5948	Fort Worth	US	-6
5949	Ogdensburg	US	-5
5952	Honolulu	US	-10
5953	Des Moines	US	-6
5954	New Bern	US	-5
5956	Monroe	US	-6
5957	Sumter	US	-5
5958	Ontario	US	-8
5959	Greenvile	US	-6
5960	Roswell	US	-7
5962	Brownsville	US	-6
5963	Dothan	US	-6
5964	Wildwood	US	-5
5965	Mount Clemens	US	-5
5966	Farmington	US	-7
5967	Corpus Christi	US	-6
5968	Syracuse	US	-5
5969	Key West	US	-5
5970	Chicago	US	-6
5972	Hobbs	US	-7
5973	Philadelphia	US	-5
5974	Denver	US	-7
5976	Sioux City	US	-6
5978	Truth Or Consequences	US	-7
5979	Palmdale	US	-8
5981	El Centro	US	-8
5983	Fayetteville	US	-6
5984	Fort Sill	US	-6
5987	Galena	US	-9
5988	Chandler	US	-7
5989	Mineral Wells	US	-6
5991	New Orleans	US	-6
5992	Beaufort	US	-5
5993	Texarkana	US	-6
5994	Plattsburgh	US	-5
5996	Tucumcari	US	-7
5998	Killeen	US	-6
5999	Zuni Pueblo	US	-7
6000	Bellingham	US	-8
6001	Millington	US	-6
6002	Elkins	US	-5
6003	Hartford	US	-5
6004	Smithfield	US	-5
6006	Mountain View	US	-8
6008	Barking Sands	US	-10
6009	Deridder	US	-6
6010	Bradshaw Field	US	-10
6013	Belleville	US	-6
6017	King Salmon	US	-9
6018	Muir	US	-5
6019	Lahania-kapalua	US	-10
6021	Homestead	US	-5
6022	Riverside	US	-8
6023	Fort Leavenworth	US	-6
6024	Wallops Island	US	-5
6025	Alamogordo	US	-7
6026	Willow Grove	US	-5
6027	Cheyenne	US	-7
6028	Stockton	US	-8
6029	Charleston	US	-5
6030	Reno	US	-8
6031	Ketchikan	US	-9
6033	Lompoc	US	-8
6035	Lakehurst	US	-5
6036	Las Vegas	US	-8
6038	Modesto	US	-8
6041	Colorado Springs	US	-7
6042	Buffalo	US	-5
6043	Sandusky	US	-5
6044	Everett	US	-8
6045	Mountain Home	US	-7
6046	Cedar City	US	-7
6047	Windsor Locks	US	-5
6048	Mcallen	US	-6
6050	Chicopee Falls	US	-5
6051	Lubbock	US	-6
6053	Boca Raton	US	-5
6055	Quantico	US	-5
6056	Clovis	US	-7
6057	Kaneohe Bay	US	-10
6059	Gulkana	US	-9
6060	Watertown	US	-5
6061	Palm Springs	US	-8
6062	Amarillo	US	-6
6063	Fort Dodge	US	-6
6065	Topeka	US	-6
6066	Cotulla	US	-6
6067	Wilmington	US	-5
6068	Baton Rouge	US	-6
6069	Tyler	US	-6
6070	Baltimore	US	-5
6072	Lanai	US	-10
6074	White Sands	US	-7
6075	Cold Bay	US	-9
6076	Tulsa	US	-6
6077	Sitka	US	-9
6078	Islip	US	-5
6079	Minneapolis	US	-6
6081	Unalaska	US	-9
6086	Valdez	US	-9
6087	Hampton	US	-5
6089	Colombus	US	-6
6090	Kendall-tamiami	US	-5
6091	Oceana	US	-5
6092	Peru	US	-5
6093	Casper	US	-7
6094	Valparaiso	US	-6
6095	Selma	US	-6
6097	Charlotte	US	-5
6101	Great Falls	US	-7
6102	Youngstown	US	-5
6103	Fort Wainwright	US	-9
6104	Mackminnville	US	-8
6106	Pullman	US	-8
6107	Lewiston	US	-8
6108	Elmira	US	-5
6109	Ithaca	US	-5
6110	Monterey	US	-8
6112	Daytona Beach	US	-5
6113	Talkeetna	US	-9
6114	New Haven	US	-5
6115	Asheville	US	-5
6116	Greensboro	US	-5
6117	Sioux Falls	US	-6
6118	Manchester NH	US	-5
6121	Charlottesville VA	US	-5
6122	Roanoke VA	US	-5
6123	Lexington KY	US	-5
6124	Evansville	US	-6
6125	Albuquerque	US	-7
6126	Bozeman	US	-7
6127	Billings	US	-7
6128	Butte	US	-7
6129	Traverse City	US	-5
6130	Bar Harbor	US	-5
6131	Rockland	US	-5
6132	Jacksn Hole	US	-7
6133	Rockford	US	-6
6135	Bloomington	US	-6
6136	Gulfport	US	-6
6137	Kalamazoo	US	-5
6139	Fort Wayne	US	-5
6140	Decatur	US	-6
6141	Cedar Rapids	US	-6
6142	La Crosse	US	-6
6143	Wassau	US	-6
6144	Peoria	US	-6
6145	Appleton	US	-6
6147	Champaign	US	-6
6148	Manhattan	US	-6
6149	Franklin	US	-5
6150	Grand Junction	US	-7
6151	Saint George	US	-7
6153	Port O\\'Connor	US	-6
6154	Sarasota	US	-5
6155	Van Nuys	US	-8
6156	Moline	US	-6
6158	Bismarck	US	-6
6159	Telluride	US	-7
6162	Flint	US	-5
6163	Redding	US	-8
6164	Eugene	US	-8
6165	Idaho Falls	US	-7
6166	Medford	US	-8
6167	Redmond-Bend	US	-8
6169	Huntsville	US	-6
6170	PARKERSBURG	US	-5
6171	MONTGOMERY	US	-6
6172	BRISTOL	US	-5
6173	PADUCAH	US	-6
6174	Page	US	-7
6175	Kalispell	US	-7
6176	Saginaw	US	-5
6177	Binghamton	US	-5
6178	Blythe	US	-8
6179	Petersburg	US	-9
6180	Sanford	US	-5
6181	Johnstown	US	-5
6182	Missoula	US	-7
6183	Grand Canyon	US	-7
6184	Sugar Land	US	-6
6187	Fort Stockton	US	-6
6190	La Junta	US	-7
6191	Las Cruces	US	-7
6192	Breckenridge	US	-6
6193	Temple	US	-6
6194	Ozona	US	-6
6195	Vail	US	-7
6196	Richmond Heights	US	-5
6197	Mansfield	US	-5
6199	Lawton	US	-6
6200	Fort Collins	US	-7
6201	Flagstaff	US	-7
6202	South Lake Tahoe	US	-8
6203	Twin Falls	US	-7
6204	Vineyard Haven MA	US	-5
6205	Concord NH	US	-5
6206	Groton CT	US	-5
6207	Saint Cloud	US	-6
6208	Columbus Mississippi	US	-6
6209	Hoquiam	US	-8
6210	Erie	US	-5
6211	Barnstable	US	-5
6212	Sedona	US	-7
6213	Morgantown	US	-5
6215	Scranton	US	-5
6216	Bemidji	US	-6
6217	Fargo	US	-6
6219	Gillette	US	-7
6220	State College Pennsylvania	US	-5
6221	Meridian	US	-6
6222	Springfield	US	-6
6223	Cortez	US	-7
6224	Hayden	US	-7
6225	Gallup	US	-7
6226	Liberal	US	-6
6227	Lamar	US	-7
6228	Goodland	US	-7
6229	Cody	US	-7
6231	Joplin	US	-6
6232	Allentown	US	-5
6233	Bentonville	US	-6
6234	South Bend	US	-5
6235	Fort Wayne IN	US	-5
6236	Arcata CA	US	-8
6237	Jacksonville NC	US	-5
6238	Tuscaloosa AL	US	-6
6239	Dubuque IA	US	-6
6245	Walla Walla	US	-8
6246	Alpena	US	-5
6248	Bradford	US	-5
6249	Scottsbluff	US	-7
6250	Beckley	US	-5
6251	Brunswick	US	-5
6253	Crescent City	US	-8
6254	Cape Girardeau	US	-6
6255	Sault Ste Marie	US	-5
6256	Clarksburg	US	-5
6258	Hancock	US	-5
6259	Dodge City	US	-6
6260	Du Bois	US	-5
6261	Eau Claire	US	-6
6262	Elko	US	-8
6263	New Bedford	US	-5
6266	Grand Island	US	-6
6267	Hot Springs	US	-6
6268	Huntington	US	-5
6269	Kirksville	US	-6
6270	Jamestown	US	-6
6271	Laramie	US	-7
6272	Latrobe	US	-5
6273	North Platte	US	-6
6274	Lebanon	US	-5
6275	Klamath Falls	US	-8
6276	Lancaster	US	-5
6277	Lewistown	US	-7
6278	Lynchburg	US	-5
6279	Muskegon	US	-5
6280	Miles City	US	-7
6281	Muscle Shoals	US	-6
6282	North Bend	US	-8
6283	Owensboro	US	-6
6284	Hattiesburg/Laurel	US	-6
6285	Pocatello	US	-7
6286	Pierre	US	-6
6287	Pellston	US	-5
6288	Portsmouth	US	-5
6289	Reading	US	-5
6290	Rhinelander	US	-6
6291	Rock Springs	US	-7
6292	Rutland	US	-5
6293	San Luis Obispo	US	-8
6294	Sheridan	US	-7
6295	Saranac Lake	US	-5
6296	Salina	US	-6
6298	Tupelo	US	-6
6299	Quincy	US	-6
6302	Worland	US	-7
6303	Yakima	US	-8
6304	Adak Island	US	-10
6305	Gustavus	US	-9
6306	Skagway	US	-9
6307	Holy Cross	US	-9
6308	Haines	US	-9
6309	Kalskag	US	-9
6310	Mcgrath	US	-9
6311	Mountain Village	US	-9
6312	Aniak	US	-9
6313	Chevak	US	-9
6314	Wrangell	US	-9
6316	Aleknagik	US	-9
6317	Bluefield	US	-5
6319	Pasco	US	-8
6320	Akutan	US	-9
6321	Lopez	US	-8
6322	Waikoloa Village	US	-10
6323	Worcester	US	-5
6324	Bremerton	US	-8
6325	Spencer	US	-6
6326	Jefferson City	US	-6
6327	Provincetown	US	-5
6328	Fullerton	US	-8
6329	Concord	US	-5
6330	Hailey	US	-7
6331	Mason City	US	-6
6332	Mesa	US	-7
6333	Anaktuvuk Pass	US	-9
6334	Anvik	US	-9
6335	Atqasuk	US	-9
6336	Gambell	US	-9
6337	Hooper Bay	US	-9
6338	Kaltag	US	-9
6339	St Mary's	US	-9
6340	Kivalina	US	-9
6341	Mekoryuk	US	-9
6342	Ruby	US	-9
6343	Shishmaref	US	-9
6344	Savoonga	US	-9
6345	Noatak	US	-9
6346	Arctic Village	US	-9
6347	Hagerstown	US	-5
6348	Sand Point	US	-9
6349	Deering	US	-9
6350	Igiugig	US	-9
6351	New Stuyahok	US	-9
6352	King Cove	US	-9
6353	Port Heiden	US	-9
6354	Togiak Village	US	-9
6355	Escanaba	US	-5
6356	Yakutat	US	-9
6357	Marion	US	-6
6358	Iron Mountain	US	-6
6359	Marquette	US	-5
6360	Allakaket	US	-9
6361	Michigan City	US	-6
6362	Seward	US	-9
6363	Grand Marais	US	-6
6364	Wausau	US	-6
6365	Muncie	US	-5
6369	Kenosha	US	-6
6370	Montrose CO	US	-7
6371	Riverton WY	US	-7
6372	Pendleton	US	-8
6373	Oshkosh	US	-6
6374	Wenatchee	US	-8
6376	Gary	US	-6
6377	Brainerd	US	-6
6378	Lewisburg	US	-5
6380	Chefornak	US	-9
6381	Oxnard	US	-8
6382	Scotia NY	US	-5
6383	St. Augustine Airport	US	-5
6385	Kissimmee	US	-5
6386	Lake City	US	-5
6387	DeLand	US	-5
6388	Green Cove Springs	US	-5
6389	Logan	US	-7
6390	Brigham City	US	-7
6391	Malad City	US	-7
6392	Aspen	US	-7
6393	Kerrville	US	-6
6395	Great Bend	US	-6
6396	Hays	US	-6
6398	Ely	US	-6
6399	Grand Rapids MN	US	-6
6400	Thief River Falls	US	-6
6401	Eagle River	US	-6
6402	Minocqua - Woodruff	US	-6
6403	Ankeny	US	-6
6405	Catalina Island	US	-8
6406	Mojave	US	-8
6407	Hutchinson	US	-6
6408	Rosecrans	US	-6
6409	Camp Douglas	US	-6
6410	Gunnison	US	-7
6411	Torrance	US	-8
6412	Manistee	US	-5
6413	Punta Gorda	US	-5
6414	Frenchville	US	-5
6416	Somerset	US	-5
6417	Weyers Cave	US	-5
6418	Devils Lake	US	-6
6419	Dickinson	US	-7
6420	Sidney	US	-7
6421	Chadron	US	-7
6422	Alliance	US	-7
6423	McCook	US	-6
6425	Glendive	US	-7
